# Time-averaged data for fix 2
# TimeStep v_kinEnergy v_temperature
210000 2.95955 1.98438
211000 2.95955 1.98438
212000 2.95955 1.98438
213000 2.95955 1.98438
214000 2.95955 1.98438
215000 2.95955 1.98438
216000 2.95955 1.98438
217000 2.95955 1.98438
218000 2.95955 1.98438
219000 2.95955 1.98438
220000 2.95955 1.98438
221000 2.95955 1.98438
222000 2.95955 1.98438
223000 2.95955 1.98438
224000 2.95955 1.98438
225000 2.95955 1.98438
226000 2.95955 1.98438
227000 2.95955 1.98438
228000 2.95955 1.98438
229000 2.95955 1.98438
230000 2.95955 1.98438
231000 2.95955 1.98438
232000 2.95955 1.98438
233000 2.95955 1.98438
234000 2.95955 1.98438
235000 2.95955 1.98438
236000 2.95955 1.98438
237000 2.95955 1.98438
238000 2.95955 1.98438
239000 2.95955 1.98438
240000 2.95955 1.98438
241000 2.95955 1.98438
242000 2.95955 1.98438
243000 2.95955 1.98438
244000 2.95955 1.98438
245000 2.95955 1.98438
246000 2.95955 1.98438
247000 2.95955 1.98438
248000 2.95955 1.98438
249000 2.95955 1.98438
250000 2.95955 1.98438
251000 2.95955 1.98438
252000 2.95955 1.98438
253000 2.95955 1.98438
254000 2.95955 1.98438
255000 2.95955 1.98438
256000 2.95955 1.98438
257000 2.95955 1.98438
258000 2.95955 1.98438
259000 2.95955 1.98438
260000 2.95955 1.98438
261000 2.95955 1.98438
262000 2.95955 1.98438
263000 2.95955 1.98438
264000 2.95955 1.98438
265000 2.95955 1.98438
266000 2.95955 1.98438
267000 2.95955 1.98438
268000 2.95955 1.98438
269000 2.95955 1.98438
270000 2.95955 1.98438
271000 2.95955 1.98438
272000 2.95955 1.98438
273000 2.95955 1.98438
274000 2.95955 1.98438
275000 2.95955 1.98438
276000 2.95955 1.98438
277000 2.95955 1.98438
278000 2.95955 1.98438
279000 2.95955 1.98438
280000 2.95955 1.98438
281000 2.95955 1.98438
282000 2.95955 1.98438
283000 2.95955 1.98438
284000 2.95955 1.98438
285000 2.95955 1.98438
286000 2.95955 1.98438
287000 2.95955 1.98438
288000 2.95955 1.98438
289000 2.95955 1.98438
290000 2.95955 1.98438
291000 2.95955 1.98438
292000 2.95955 1.98438
293000 2.95955 1.98438
294000 2.95955 1.98438
295000 2.95955 1.98438
296000 2.95955 1.98438
297000 2.95955 1.98438
298000 2.95955 1.98438
299000 2.95955 1.98438
300000 2.95955 1.98438
301000 2.95955 1.98438
302000 2.95955 1.98438
303000 2.95955 1.98438
304000 2.95955 1.98438
305000 2.95955 1.98438
306000 2.95955 1.98438
307000 2.95955 1.98438
