# Time-averaged data for fix 2
# TimeStep v_kinEnergy v_temperature
285000 2.9468 1.98437
286000 2.9468 1.98437
287000 2.9468 1.98437
288000 2.9468 1.98437
289000 2.9468 1.98437
290000 2.9468 1.98437
291000 2.9468 1.98437
292000 2.9468 1.98437
293000 2.9468 1.98437
294000 2.9468 1.98437
295000 2.9468 1.98437
296000 2.9468 1.98437
297000 2.9468 1.98437
298000 2.9468 1.98437
299000 2.9468 1.98437
300000 2.9468 1.98437
301000 2.9468 1.98437
302000 2.9468 1.98437
303000 2.9468 1.98437
304000 2.9468 1.98437
305000 2.9468 1.98437
306000 2.9468 1.98437
307000 2.9468 1.98437
308000 2.9468 1.98437
309000 2.9468 1.98437
310000 2.9468 1.98437
311000 2.9468 1.98437
312000 2.9468 1.98437
313000 2.9468 1.98437
314000 2.9468 1.98437
315000 2.9468 1.98437
316000 2.9468 1.98437
317000 2.9468 1.98437
318000 2.9468 1.98437
319000 2.9468 1.98437
320000 2.9468 1.98437
321000 2.9468 1.98437
322000 2.9468 1.98437
323000 2.9468 1.98437
324000 2.9468 1.98437
325000 2.9468 1.98437
326000 2.9468 1.98437
327000 2.9468 1.98437
328000 2.9468 1.98437
329000 2.9468 1.98437
330000 2.9468 1.98437
331000 2.9468 1.98437
332000 2.9468 1.98437
333000 2.9468 1.98437
334000 2.9468 1.98437
335000 2.9468 1.98437
336000 2.9468 1.98437
337000 2.9468 1.98437
338000 2.9468 1.98437
339000 2.9468 1.98437
340000 2.9468 1.98437
341000 2.9468 1.98437
342000 2.9468 1.98437
343000 2.9468 1.98437
344000 2.9468 1.98437
345000 2.9468 1.98437
346000 2.9468 1.98437
347000 2.9468 1.98437
348000 2.9468 1.98437
349000 2.9468 1.98437
350000 2.9468 1.98437
351000 2.9468 1.98437
352000 2.9468 1.98437
353000 2.9468 1.98437
354000 2.9468 1.98437
355000 2.9468 1.98437
356000 2.9468 1.98437
357000 2.9468 1.98437
358000 2.9468 1.98437
359000 2.9468 1.98437
360000 2.9468 1.98437
361000 2.9468 1.98437
362000 2.9468 1.98437
363000 2.9468 1.98437
364000 2.9468 1.98437
365000 2.9468 1.98437
366000 2.9468 1.98437
367000 2.9468 1.98437
368000 2.9468 1.98437
369000 2.9468 1.98437
370000 2.9468 1.98437
371000 2.9468 1.98437
372000 2.9468 1.98437
373000 2.9468 1.98437
374000 2.9468 1.98437
375000 2.9468 1.98437
376000 2.9468 1.98437
377000 2.9468 1.98437
378000 2.9468 1.98437
379000 2.9468 1.98437
380000 2.9468 1.98437
381000 2.9468 1.98437
382000 2.9468 1.98437
383000 2.9468 1.98437
384000 2.9468 1.98437
385000 2.9468 1.98437
386000 2.9468 1.98437
387000 2.9468 1.98437
388000 2.9468 1.98437
389000 2.9468 1.98437
390000 2.9468 1.98437
391000 2.9468 1.98437
392000 2.9468 1.98437
393000 2.9468 1.98437
394000 2.9468 1.98437
395000 2.9468 1.98437
396000 2.9468 1.98437
397000 2.9468 1.98437
398000 2.9468 1.98437
399000 2.9468 1.98437
400000 2.9468 1.98437
401000 2.9468 1.98437
402000 2.9468 1.98437
403000 2.9468 1.98437
404000 2.9468 1.98437
405000 2.9468 1.98437
406000 2.9468 1.98437
407000 2.9468 1.98437
408000 2.9468 1.98437
409000 2.9468 1.98437
410000 2.9468 1.98437
411000 2.9468 1.98437
412000 2.9468 1.98437
413000 2.9468 1.98437
414000 2.9468 1.98437
415000 2.9468 1.98437
416000 2.9468 1.98437
417000 2.9468 1.98437
418000 2.9468 1.98437
419000 2.9468 1.98437
420000 2.9468 1.98437
421000 2.9468 1.98437
422000 2.9468 1.98437
423000 2.9468 1.98437
424000 2.9468 1.98437
425000 2.9468 1.98437
426000 2.9468 1.98437
427000 2.9468 1.98437
428000 2.9468 1.98437
429000 2.9468 1.98437
430000 2.9468 1.98437
431000 2.9468 1.98437
432000 2.9468 1.98437
433000 2.9468 1.98437
434000 2.9468 1.98437
435000 2.9468 1.98437
436000 2.9468 1.98437
437000 2.9468 1.98437
438000 2.9468 1.98437
439000 2.9468 1.98437
440000 2.9468 1.98437
441000 2.9468 1.98437
442000 2.9468 1.98437
443000 2.9468 1.98437
444000 2.9468 1.98437
445000 2.9468 1.98437
446000 2.9468 1.98437
447000 2.9468 1.98437
448000 2.9468 1.98437
449000 2.9468 1.98437
450000 2.9468 1.98437
451000 2.9468 1.98437
452000 2.9468 1.98437
453000 2.9468 1.98437
454000 2.9468 1.98437
455000 2.9468 1.98437
456000 2.9468 1.98437
457000 2.9468 1.98437
458000 2.9468 1.98437
459000 2.9468 1.98437
460000 2.9468 1.98437
461000 2.9468 1.98437
462000 2.9468 1.98437
463000 2.9468 1.98437
464000 2.9468 1.98437
465000 2.9468 1.98437
466000 2.9468 1.98437
467000 2.9468 1.98437
468000 2.9468 1.98437
469000 2.9468 1.98437
470000 2.9468 1.98437
471000 2.9468 1.98437
472000 2.9468 1.98437
473000 2.9468 1.98437
474000 2.9468 1.98437
475000 2.9468 1.98437
476000 2.9468 1.98437
477000 2.9468 1.98437
478000 2.9468 1.98437
479000 2.9468 1.98437
480000 2.9468 1.98437
481000 2.9468 1.98437
482000 2.9468 1.98437
483000 2.9468 1.98437
484000 2.9468 1.98437
485000 2.9468 1.98437
486000 2.9468 1.98437
487000 2.9468 1.98437
488000 2.9468 1.98437
489000 2.9468 1.98437
490000 2.9468 1.98437
491000 2.9468 1.98437
492000 2.9468 1.98437
493000 2.9468 1.98437
494000 2.9468 1.98437
495000 2.9468 1.98437
496000 2.9468 1.98437
497000 2.9468 1.98437
498000 2.9468 1.98437
499000 2.9468 1.98437
500000 2.9468 1.98437
