# Time-averaged data for fix 2
# TimeStep v_potEnergy v_kinEnergy v_totEnergy
111000 -1.25836 1.61059 0.352231
112000 -1.27786 1.61328 0.335416
113000 -1.22274 1.60263 0.379885
114000 -1.24867 1.6099 0.36123
115000 -1.24456 1.60992 0.365358
116000 -1.2613 1.6129 0.351593
117000 -1.21724 1.59576 0.378516
118000 -1.23079 1.59713 0.366337
119000 -1.2078 1.59565 0.387851
120000 -1.23153 1.60344 0.371903
121000 -1.24646 1.60796 0.361504
122000 -1.29463 1.61927 0.324639
123000 -1.22858 1.60558 0.376997
124000 -1.21472 1.59657 0.381846
125000 -1.25185 1.60911 0.357263
126000 -1.29322 1.61959 0.326375
127000 -1.33967 1.63487 0.295199
128000 -1.29153 1.61714 0.325605
129000 -1.2594 1.62118 0.361787
130000 -1.24331 1.60762 0.364317
131000 -1.26834 1.61655 0.348205
132000 -1.26076 1.61368 0.352921
133000 -1.25467 1.60643 0.351759
134000 -1.26747 1.61578 0.348307
135000 -1.24281 1.60803 0.365226
136000 -1.25487 1.61056 0.355695
137000 -1.2429 1.60498 0.362074
138000 -1.25549 1.60565 0.35016
139000 -1.23214 1.60648 0.374339
140000 -1.2951 1.61901 0.323911
141000 -1.25029 1.60923 0.358937
142000 -1.24557 1.61189 0.366316
143000 -1.23345 1.60671 0.37326
144000 -1.27317 1.61145 0.338282
145000 -1.22827 1.60271 0.374435
146000 -1.24542 1.61229 0.366873
147000 -1.30492 1.61988 0.314961
148000 -1.26365 1.61235 0.348699
149000 -1.29605 1.61681 0.320754
150000 -1.25509 1.61097 0.355885
151000 -1.3232 1.62522 0.302015
152000 -1.28136 1.61764 0.336282
153000 -1.26448 1.60781 0.343329
154000 -1.21872 1.59635 0.377628
155000 -1.25293 1.6162 0.363267
156000 -1.30762 1.62638 0.318753
157000 -1.28247 1.61757 0.335094
158000 -1.25612 1.61035 0.35423
159000 -1.26157 1.60733 0.345769
160000 -1.26009 1.6111 0.351008
161000 -1.22429 1.60602 0.381728
162000 -1.25538 1.60853 0.353155
163000 -1.23695 1.60402 0.367076
164000 -1.29264 1.6219 0.329263
165000 -1.26403 1.61207 0.348039
166000 -1.27849 1.60965 0.33116
167000 -1.32423 1.62632 0.302093
168000 -1.29553 1.62467 0.329134
169000 -1.2599 1.6216 0.361702
170000 -1.26265 1.61219 0.349542
171000 -1.28646 1.62323 0.33677
172000 -1.25687 1.61817 0.361303
173000 -1.22936 1.6052 0.375838
174000 -1.22908 1.61065 0.381574
175000 -1.22437 1.60382 0.379447
176000 -1.22086 1.6033 0.382442
177000 -1.27268 1.61536 0.342676
178000 -1.27319 1.61899 0.345798
179000 -1.27099 1.61775 0.346751
180000 -1.25291 1.60997 0.357058
181000 -1.26479 1.61385 0.349062
182000 -1.27409 1.61406 0.339964
183000 -1.2511 1.60235 0.351245
184000 -1.25841 1.614 0.355587
185000 -1.26403 1.61174 0.347707
186000 -1.26272 1.61955 0.35683
187000 -1.29953 1.62747 0.327939
188000 -1.29793 1.62428 0.326347
189000 -1.24699 1.6112 0.36421
190000 -1.31912 1.63529 0.316172
191000 -1.26328 1.60872 0.345438
192000 -1.28346 1.62405 0.340591
193000 -1.25909 1.60888 0.349784
194000 -1.28164 1.62627 0.344633
195000 -1.27644 1.62072 0.34428
196000 -1.25032 1.61216 0.36184
197000 -1.23639 1.60033 0.363944
198000 -1.25889 1.61338 0.354497
199000 -1.24383 1.60787 0.364039
200000 -1.2371 1.60492 0.367823
