# Time-averaged data for fix 2
# TimeStep v_potEnergy v_kinEnergy v_totEnergy
143000 -1.51388 2.12177 0.607888
144000 -1.44811 2.05866 0.610552
145000 -1.39589 2.00651 0.610614
146000 -1.43919 2.05 0.610812
147000 -1.4885 2.09791 0.609415
148000 -1.48528 2.09509 0.609815
149000 -1.3734 1.98517 0.611776
150000 -1.48817 2.09755 0.609374
151000 -1.51334 2.12159 0.608251
152000 -1.48638 2.09589 0.60951
153000 -1.46757 2.07938 0.611814
154000 -1.43683 2.04758 0.610752
155000 -1.47795 2.08737 0.60942
156000 -1.44948 2.05972 0.610238
157000 -1.42233 2.03088 0.608542
158000 -1.5197 2.12673 0.607034
159000 -1.45373 2.06231 0.608587
160000 -1.49341 2.1028 0.609391
161000 -1.45989 2.07008 0.610191
162000 -1.45858 2.06903 0.610453
163000 -1.44416 2.05527 0.611109
164000 -1.41309 2.02396 0.610864
165000 -1.41269 2.02294 0.610257
166000 -1.46644 2.07514 0.608698
167000 -1.44634 2.05651 0.610169
168000 -1.44015 2.05187 0.611718
169000 -1.37257 1.98616 0.613589
170000 -1.36929 1.98134 0.612059
171000 -1.38886 2.00043 0.611571
172000 -1.39726 2.00905 0.611785
173000 -1.38991 2.00215 0.612244
174000 -1.37951 1.99286 0.613353
175000 -1.39426 2.00725 0.612987
176000 -1.46473 2.07623 0.611497
177000 -1.47682 2.08661 0.609786
178000 -1.4435 2.05283 0.609327
179000 -1.43625 2.04726 0.611012
180000 -1.38997 2.0017 0.611736
181000 -1.44073 2.05223 0.611499
182000 -1.46454 2.07549 0.610949
183000 -1.51305 2.12137 0.608314
184000 -1.53215 2.14094 0.608787
185000 -1.46186 2.07158 0.609725
186000 -1.49155 2.09993 0.608382
187000 -1.53608 2.14359 0.607511
188000 -1.50742 2.11505 0.607633
189000 -1.51708 2.12513 0.608056
190000 -1.55897 2.16511 0.606141
191000 -1.59228 2.1976 0.605327
192000 -1.58035 2.18452 0.604167
193000 -1.55296 2.15855 0.605594
194000 -1.46885 2.07645 0.607593
195000 -1.38837 1.99899 0.610625
196000 -1.4341 2.0454 0.611305
197000 -1.42645 2.03739 0.610933
198000 -1.41742 2.02951 0.612092
199000 -1.41022 2.02283 0.612614
200000 -1.41262 2.0241 0.611483
