# Time-averaged data for fix 2
# TimeStep v_potEnergy v_kinEnergy v_totEnergy
115000 -1.42693 2.03984 0.612919
116000 -1.43637 2.0497 0.613325
117000 -1.44294 2.05493 0.61199
118000 -1.47738 2.08813 0.61075
119000 -1.48465 2.09598 0.611328
120000 -1.47965 2.09108 0.61143
121000 -1.45762 2.06877 0.611155
122000 -1.44831 2.06012 0.611803
123000 -1.42971 2.04202 0.612309
124000 -1.47212 2.08359 0.611469
125000 -1.51259 2.12254 0.60995
126000 -1.54354 2.1531 0.609563
127000 -1.49523 2.106 0.610767
128000 -1.47914 2.08986 0.610718
129000 -1.51338 2.12418 0.610799
130000 -1.49805 2.10863 0.610576
131000 -1.46615 2.07766 0.611507
132000 -1.47793 2.09 0.61207
133000 -1.48313 2.09465 0.611516
134000 -1.45087 2.06169 0.61082
135000 -1.52867 2.13751 0.608838
136000 -1.57558 2.18354 0.607957
137000 -1.56605 2.17352 0.607474
138000 -1.43427 2.04416 0.609885
139000 -1.48855 2.09914 0.61059
140000 -1.44894 2.05973 0.610793
141000 -1.4371 2.04895 0.611853
142000 -1.43359 2.04553 0.611933
143000 -1.40682 2.01995 0.61313
144000 -1.36706 1.98006 0.613001
145000 -1.39366 2.00643 0.612779
146000 -1.41807 2.02897 0.610897
147000 -1.36951 1.98163 0.612114
148000 -1.43151 2.04295 0.61144
149000 -1.50195 2.11162 0.609669
150000 -1.4985 2.1079 0.609406
151000 -1.56812 2.17677 0.608645
152000 -1.52433 2.13471 0.610378
153000 -1.46479 2.07726 0.612479
154000 -1.47612 2.08841 0.612288
155000 -1.49461 2.1039 0.609283
156000 -1.54595 2.15382 0.607867
157000 -1.5473 2.15547 0.608173
158000 -1.52834 2.13858 0.610238
159000 -1.46894 2.07996 0.611019
160000 -1.44165 2.0535 0.611855
161000 -1.42159 2.03314 0.611549
162000 -1.46174 2.07368 0.611947
163000 -1.47386 2.08391 0.610054
164000 -1.57767 2.18621 0.608534
165000 -1.5172 2.12595 0.608753
166000 -1.46679 2.07618 0.60939
167000 -1.48546 2.09451 0.609052
168000 -1.49002 2.09967 0.609656
169000 -1.44478 2.0551 0.610314
170000 -1.49592 2.10615 0.610232
171000 -1.44414 2.05618 0.612041
172000 -1.4256 2.03703 0.611425
173000 -1.45638 2.06765 0.611276
174000 -1.49897 2.10898 0.610008
175000 -1.55216 2.16055 0.608386
176000 -1.52523 2.13391 0.60868
177000 -1.58126 2.18905 0.607787
178000 -1.5396 2.148 0.608398
179000 -1.51299 2.1227 0.609712
180000 -1.4876 2.09872 0.611119
181000 -1.4072 2.01973 0.61253
182000 -1.3625 1.97519 0.612685
183000 -1.44023 2.052 0.611768
184000 -1.45488 2.06654 0.611665
185000 -1.44333 2.0548 0.611472
186000 -1.42225 2.03372 0.611477
187000 -1.50846 2.11717 0.608708
188000 -1.54307 2.15228 0.609205
189000 -1.49916 2.11135 0.612181
190000 -1.46026 2.07195 0.611692
191000 -1.46571 2.07654 0.610827
192000 -1.5124 2.12299 0.610582
193000 -1.53858 2.14798 0.609395
194000 -1.57979 2.18848 0.608695
195000 -1.54107 2.15135 0.610282
196000 -1.47696 2.08803 0.611062
197000 -1.44701 2.05951 0.612502
198000 -1.41163 2.02453 0.612903
199000 -1.34028 1.95384 0.613562
200000 -1.38065 1.99378 0.613135
