# Time-averaged data for fix 2
# TimeStep v_potEnergy v_kinEnergy v_totEnergy
168000 -1.13227 1.41751 0.28524
169000 -1.12081 1.42485 0.304034
170000 -1.12636 1.429 0.302642
171000 -1.12146 1.4359 0.314441
172000 -1.11955 1.43999 0.320434
173000 -1.11671 1.43443 0.317724
174000 -1.11436 1.43517 0.320814
175000 -1.12128 1.4334 0.312119
176000 -1.12021 1.42745 0.307237
177000 -1.11802 1.43426 0.316236
178000 -1.12447 1.44151 0.317049
179000 -1.11212 1.43188 0.319753
180000 -1.11868 1.43603 0.31735
181000 -1.12209 1.43135 0.309254
182000 -1.12365 1.43639 0.312748
183000 -1.10897 1.43172 0.322749
184000 -1.12132 1.42647 0.305152
185000 -1.12985 1.43149 0.30164
186000 -1.10578 1.43061 0.324826
187000 -1.14047 1.43249 0.292023
188000 -1.12051 1.43652 0.316012
189000 -1.12069 1.42782 0.307124
190000 -1.11224 1.43846 0.326225
191000 -1.11227 1.44149 0.329219
192000 -1.12329 1.4351 0.311814
193000 -1.11948 1.43269 0.313209
194000 -1.11287 1.43608 0.323209
195000 -1.11163 1.43283 0.321203
196000 -1.12873 1.42753 0.298796
197000 -1.12242 1.42821 0.305788
198000 -1.11505 1.42914 0.314085
199000 -1.10528 1.43286 0.327587
200000 -1.12881 1.4326 0.303787
