# Time-averaged data for fix 2
# TimeStep v_potEnergy v_kinEnergy v_totEnergy
103000 -1.41761 2.03198 0.614364
104000 -1.42987 2.04425 0.614382
105000 -1.43333 2.04776 0.614431
106000 -1.39113 2.00587 0.614748
107000 -1.39342 2.00778 0.614354
108000 -1.46345 2.07779 0.614346
109000 -1.41752 2.03204 0.614519
110000 -1.40764 2.02191 0.614266
111000 -1.42204 2.03647 0.614434
112000 -1.41521 2.02967 0.614465
113000 -1.39402 2.00801 0.61399
114000 -1.4301 2.04375 0.613642
115000 -1.43068 2.04443 0.613746
116000 -1.44538 2.05982 0.614439
117000 -1.41275 2.02757 0.614817
118000 -1.43756 2.05201 0.614444
119000 -1.47759 2.09152 0.613924
120000 -1.52666 2.14025 0.613587
121000 -1.51053 2.1245 0.613965
122000 -1.4186 2.03297 0.61437
123000 -1.41513 2.02976 0.614631
124000 -1.39356 2.00826 0.614697
125000 -1.4149 2.02944 0.614534
126000 -1.39697 2.01129 0.614321
127000 -1.44114 2.05516 0.614015
128000 -1.52784 2.14157 0.61373
129000 -1.58497 2.19823 0.613258
130000 -1.50391 2.11795 0.614047
131000 -1.46588 2.08067 0.614792
132000 -1.45173 2.06617 0.614443
133000 -1.43316 2.04728 0.614125
134000 -1.43688 2.05114 0.614261
135000 -1.42766 2.04213 0.61447
136000 -1.47294 2.08699 0.614043
137000 -1.39809 2.01224 0.614146
138000 -1.40002 2.01456 0.614533
139000 -1.47944 2.09374 0.614296
140000 -1.49991 2.11372 0.613809
141000 -1.4922 2.1059 0.613701
142000 -1.4743 2.08798 0.613679
143000 -1.51157 2.12535 0.613779
144000 -1.51231 2.12588 0.613569
145000 -1.48926 2.10307 0.613815
146000 -1.48326 2.09701 0.613743
147000 -1.52517 2.13862 0.613449
148000 -1.51726 2.13017 0.612906
149000 -1.57158 2.18473 0.613151
150000 -1.57615 2.18948 0.613328
151000 -1.58722 2.20006 0.612835
152000 -1.50955 2.12265 0.613104
153000 -1.49469 2.10788 0.613191
154000 -1.49096 2.10395 0.612996
155000 -1.4812 2.09455 0.613351
156000 -1.53547 2.14884 0.613365
157000 -1.54195 2.15583 0.613883
158000 -1.49231 2.10657 0.614259
159000 -1.49697 2.11102 0.614044
160000 -1.49796 2.11168 0.613727
161000 -1.51434 2.12787 0.613525
162000 -1.53068 2.14406 0.613381
163000 -1.53597 2.14852 0.61255
164000 -1.52695 2.13944 0.612485
165000 -1.5244 2.13776 0.613357
166000 -1.51227 2.1262 0.613926
167000 -1.50426 2.11826 0.614003
168000 -1.44405 2.05797 0.613918
169000 -1.49528 2.10919 0.61391
170000 -1.44495 2.05905 0.614105
171000 -1.41731 2.03158 0.614267
172000 -1.45184 2.06615 0.614312
173000 -1.43011 2.04432 0.614211
174000 -1.4484 2.06213 0.61373
175000 -1.44167 2.05522 0.613554
176000 -1.5186 2.13199 0.613389
177000 -1.52911 2.1425 0.613386
178000 -1.47634 2.09021 0.613865
179000 -1.47517 2.089 0.613832
180000 -1.50631 2.11983 0.613525
181000 -1.46094 2.07474 0.613802
182000 -1.45491 2.06909 0.61418
183000 -1.46277 2.07694 0.614172
184000 -1.39988 2.01404 0.614165
185000 -1.49027 2.10454 0.614271
186000 -1.46094 2.07511 0.614176
187000 -1.3962 2.01051 0.61431
188000 -1.44405 2.05795 0.613895
189000 -1.4164 2.03018 0.613775
190000 -1.47608 2.08985 0.613765
191000 -1.49818 2.11185 0.613672
192000 -1.48507 2.09875 0.613684
193000 -1.43751 2.05172 0.614209
194000 -1.45532 2.06994 0.614614
195000 -1.46115 2.07548 0.614331
196000 -1.38596 2.00007 0.61411
197000 -1.41453 2.02819 0.613668
198000 -1.46743 2.08091 0.613477
199000 -1.52748 2.14089 0.61341
200000 -1.57009 2.18327 0.613173
