# Time-averaged data for fix 2
# TimeStep v_potEnergy v_kinEnergy v_totEnergy
106000 -1.44971 2.02925 0.57954
107000 -1.41818 2.00223 0.58405
108000 -1.38121 1.96799 0.586782
109000 -1.39513 1.98426 0.589129
110000 -1.3533 1.94652 0.59322
111000 -1.32534 1.92208 0.596741
112000 -1.3703 1.95942 0.589116
113000 -1.41773 1.99945 0.58172
114000 -1.41994 2.00422 0.584282
115000 -1.4089 1.99965 0.590747
116000 -1.37378 1.96869 0.594908
117000 -1.39117 1.97879 0.587626
118000 -1.438 2.01544 0.577449
119000 -1.42518 2.00778 0.582596
120000 -1.45168 2.0341 0.582422
121000 -1.43895 2.0149 0.575948
122000 -1.47076 2.04635 0.575594
123000 -1.45022 2.03466 0.584443
124000 -1.46856 2.04255 0.573997
125000 -1.41025 1.98862 0.578365
126000 -1.38486 1.97851 0.593649
127000 -1.46887 2.04405 0.575179
128000 -1.51125 2.08163 0.570373
129000 -1.47768 2.05355 0.575871
130000 -1.43927 2.02436 0.585084
131000 -1.3625 1.95905 0.596546
132000 -1.45348 2.0348 0.581321
133000 -1.47309 2.04895 0.575869
134000 -1.39209 1.98393 0.591832
135000 -1.39258 1.98076 0.588175
136000 -1.41172 1.99547 0.583748
137000 -1.42883 2.00421 0.575372
138000 -1.46089 2.04137 0.580475
139000 -1.45813 2.03927 0.58114
140000 -1.42125 2.00373 0.582484
141000 -1.43562 2.02039 0.584777
142000 -1.43445 2.01039 0.575944
143000 -1.43778 2.01588 0.578106
144000 -1.43347 2.01331 0.579837
145000 -1.44262 2.02208 0.579459
146000 -1.39827 1.98555 0.587274
147000 -1.38201 1.97861 0.596597
148000 -1.42178 2.00688 0.585097
149000 -1.42581 2.00938 0.583563
150000 -1.43304 2.01616 0.58312
151000 -1.44784 2.02692 0.579085
152000 -1.43559 2.02162 0.586038
153000 -1.42611 2.01065 0.584539
154000 -1.45067 2.03347 0.582809
155000 -1.4015 1.98933 0.587823
156000 -1.40478 1.99086 0.586078
157000 -1.40271 1.98523 0.582522
158000 -1.41774 1.99658 0.578835
159000 -1.37576 1.96778 0.592017
160000 -1.3597 1.9571 0.597405
161000 -1.38742 1.97499 0.587572
162000 -1.35682 1.95077 0.593948
163000 -1.34921 1.94778 0.598578
164000 -1.38077 1.9706 0.589828
165000 -1.36811 1.95527 0.58716
166000 -1.35524 1.94109 0.585849
167000 -1.36167 1.9585 0.596826
168000 -1.41809 2.0031 0.585013
169000 -1.369 1.9569 0.587904
170000 -1.3648 1.95595 0.591147
171000 -1.48143 2.055 0.573569
172000 -1.47871 2.05606 0.577345
173000 -1.44175 2.02412 0.582371
174000 -1.41493 1.99933 0.584401
175000 -1.35478 1.94864 0.593861
176000 -1.39615 1.98021 0.584054
177000 -1.43481 2.01564 0.580832
178000 -1.31466 1.90898 0.594326
179000 -1.32345 1.91819 0.594739
180000 -1.35213 1.94574 0.593609
181000 -1.36029 1.95272 0.592434
182000 -1.42861 2.01197 0.583355
183000 -1.44693 2.0271 0.580165
184000 -1.41142 1.99785 0.586438
185000 -1.4303 2.00961 0.579312
186000 -1.45472 2.03965 0.584932
187000 -1.50244 2.07025 0.567808
188000 -1.4486 2.02069 0.572084
189000 -1.40314 1.98711 0.583972
190000 -1.42785 2.01101 0.583166
191000 -1.41436 2.00423 0.58987
192000 -1.42255 2.00791 0.585366
193000 -1.41036 1.99508 0.584726
194000 -1.48555 2.05727 0.571721
195000 -1.45595 2.02857 0.572626
196000 -1.44449 2.02554 0.581053
197000 -1.39713 1.98127 0.584147
198000 -1.42152 2.00217 0.580647
199000 -1.40569 1.98756 0.581874
200000 -1.41795 2.00347 0.58552
