# Time-averaged data for fix 2
# TimeStep v_kinEnergy v_temperature
255000 2.52474 1.69283
256000 2.87074 1.92482
257000 3.11519 2.08873
258000 3.02425 2.02775
259000 2.8327 1.89932
260000 2.81169 1.88523
261000 3.21139 2.15323
262000 3.23721 2.17054
263000 2.94378 1.9738
264000 2.90907 1.95053
265000 2.96572 1.98851
266000 3.11975 2.09179
267000 3.10047 2.07886
268000 2.88544 1.93468
269000 2.80444 1.88037
270000 3.02483 2.02815
271000 3.23223 2.1672
272000 2.97386 1.99397
273000 2.78937 1.87027
274000 2.80413 1.88016
275000 3.00432 2.01439
276000 3.18547 2.13585
277000 2.91798 1.9565
278000 2.69764 1.80876
279000 2.87289 1.92627
280000 3.00835 2.01709
281000 3.00515 2.01494
282000 2.97288 1.99331
283000 2.76564 1.85436
284000 2.77123 1.8581
285000 3.12756 2.09702
286000 3.12072 2.09244
287000 2.9515 1.97898
288000 2.84462 1.90731
289000 3.0546 2.0481
290000 3.37903 2.26564
291000 3.02092 2.02552
292000 2.89057 1.93812
293000 2.89598 1.94175
294000 3.19519 2.14237
295000 3.3217 2.2272
296000 2.81021 1.88424
297000 2.83385 1.90009
298000 3.04319 2.04045
299000 3.17808 2.1309
300000 2.90385 1.94702
301000 2.69659 1.80806
302000 2.87861 1.9301
303000 2.98348 2.00042
304000 3.04383 2.04088
305000 3.06171 2.05287
306000 2.82648 1.89515
307000 2.66743 1.78851
308000 3.03384 2.03418
309000 3.12911 2.09806
310000 2.9609 1.98527
311000 2.8668 1.92218
312000 2.96131 1.98555
313000 3.29303 2.20797
314000 3.07722 2.06327
315000 2.85278 1.91278
316000 2.85199 1.91226
317000 3.01493 2.0215
318000 3.07814 2.06389
319000 3.00183 2.01272
320000 2.94275 1.97311
321000 2.97961 1.99782
322000 3.14924 2.11156
323000 2.96458 1.98775
324000 2.80662 1.88184
325000 2.92858 1.96361
326000 3.24662 2.17685
327000 3.08434 2.06805
328000 2.80135 1.8783
329000 2.85779 1.91614
330000 2.97908 1.99747
331000 3.08727 2.07001
332000 3.03943 2.03793
333000 2.74557 1.8409
334000 2.79363 1.87312
335000 3.08793 2.07045
336000 3.08643 2.06944
337000 3.06717 2.05653
338000 2.92428 1.96073
339000 2.84627 1.90842
340000 3.29052 2.20629
341000 3.33727 2.23763
342000 3.04507 2.04171
343000 2.88317 1.93316
344000 2.95738 1.98292
345000 3.17551 2.12917
346000 3.30406 2.21536
347000 2.92633 1.9621
348000 2.79317 1.87281
349000 2.9726 1.99312
350000 3.14258 2.1071
351000 3.02595 2.02889
352000 2.6808 1.79747
353000 2.4476 1.64111
354000 2.91885 1.95709
355000 3.13645 2.10299
356000 3.05688 2.04964
357000 2.79969 1.87719
358000 2.90994 1.95111
359000 3.15487 2.11533
360000 3.18134 2.13308
361000 2.79302 1.87271
362000 2.74148 1.83816
363000 3.01917 2.02435
364000 3.0861 2.06923
365000 2.92487 1.96112
366000 2.66602 1.78756
367000 2.66576 1.78739
368000 3.08356 2.06752
369000 3.13716 2.10346
370000 2.89429 1.94061
371000 2.81515 1.88755
372000 3.1421 2.10677
373000 3.33487 2.23603
374000 3.05486 2.04828
375000 2.85361 1.91334
376000 3.00151 2.01251
377000 3.18442 2.13514
378000 3.01948 2.02455
379000 2.7137 1.81953
380000 2.88314 1.93314
381000 3.10932 2.08479
382000 3.04426 2.04117
383000 2.98679 2.00264
384000 2.69053 1.804
385000 2.4364 1.6336
386000 2.83409 1.90025
387000 3.01688 2.02281
388000 3.06896 2.05773
389000 2.93542 1.96819
390000 2.82641 1.89511
391000 2.88585 1.93496
392000 3.24012 2.17249
393000 3.16757 2.12385
394000 2.88618 1.93518
395000 2.89667 1.94221
396000 3.04352 2.04068
397000 3.08762 2.07024
398000 2.95429 1.98084
399000 2.71065 1.81749
400000 2.92646 1.96219
401000 3.14176 2.10654
402000 3.06611 2.05582
403000 2.89387 1.94033
404000 2.87013 1.92442
405000 3.22572 2.16284
406000 3.27958 2.19895
407000 2.91987 1.95776
408000 2.86437 1.92055
409000 2.98239 1.99969
410000 3.2832 2.20138
411000 3.0852 2.06862
412000 2.76004 1.8506
413000 2.8131 1.88618
414000 3.15705 2.1168
415000 3.06992 2.05838
416000 2.8303 1.89771
417000 2.88452 1.93406
418000 3.36152 2.25389
419000 3.22641 2.1633
420000 2.92926 1.96407
421000 2.85824 1.91644
422000 3.03745 2.03661
423000 3.25361 2.18154
424000 2.94663 1.97571
425000 2.7106 1.81745
426000 2.90621 1.94861
427000 3.14981 2.11194
428000 3.02642 2.02921
429000 2.80911 1.8835
430000 2.86734 1.92255
431000 3.1943 2.14177
432000 3.24823 2.17793
433000 2.89592 1.94171
434000 2.83942 1.90382
435000 3.04066 2.03876
436000 3.21177 2.15348
437000 2.81038 1.88436
438000 2.67085 1.7908
439000 3.00995 2.01817
440000 3.06256 2.05344
441000 2.96623 1.98885
442000 2.8236 1.89322
443000 2.7442 1.83998
444000 2.99963 2.01125
445000 3.19808 2.14431
446000 3.0388 2.03751
447000 2.83333 1.89975
448000 2.9116 1.95222
449000 2.99392 2.00742
450000 3.03298 2.0336
451000 2.93371 1.96705
452000 2.75953 1.85026
453000 2.93908 1.97065
454000 3.16388 2.12138
455000 3.09724 2.0767
456000 2.72994 1.83042
457000 2.80135 1.8783
458000 2.89821 1.94324
459000 2.98424 2.00092
460000 3.10486 2.0818
461000 3.00926 2.0177
462000 2.6531 1.7789
463000 2.85403 1.91362
464000 3.07896 2.06443
465000 3.05855 2.05075
466000 2.9148 1.95437
467000 2.80647 1.88173
468000 3.01415 2.02098
469000 3.20756 2.15066
470000 3.08453 2.06817
471000 2.80593 1.88137
472000 2.87471 1.92749
473000 3.09677 2.07638
474000 3.06587 2.05566
475000 2.96069 1.98514
476000 2.97033 1.9916
477000 3.03806 2.03701
478000 2.90636 1.94871
479000 2.7775 1.86231
480000 3.00597 2.0155
481000 3.25819 2.18461
482000 2.9844 2.00104
483000 2.7589 1.84984
484000 2.93786 1.96983
485000 3.05515 2.04848
486000 2.98844 2.00374
487000 2.81898 1.89012
488000 2.68956 1.80335
489000 2.9918 2.00599
490000 3.15901 2.11811
491000 2.99258 2.00652
492000 2.87045 1.92463
493000 2.94636 1.97553
494000 3.30902 2.21869
495000 3.20123 2.14642
496000 2.90373 1.94695
497000 2.8452 1.9077
498000 3.09317 2.07396
499000 3.18623 2.13636
500000 2.80536 1.88099
