# Time-averaged data for fix 2
# TimeStep v_kinEnergy v_temperature
192000 3.02961 2.03329
193000 2.96681 1.99115
194000 2.63207 1.76649
195000 2.65201 1.77987
196000 3.06314 2.0558
197000 3.04352 2.04263
198000 2.89783 1.94485
199000 2.85492 1.91605
200000 3.10831 2.08611
201000 3.26488 2.1912
202000 2.9411 1.97389
203000 2.70964 1.81855
204000 2.98966 2.00648
205000 3.07218 2.06187
206000 2.93246 1.9681
207000 2.65894 1.78452
208000 2.60223 1.74646
209000 3.00097 2.01407
210000 3.14116 2.10816
211000 2.88621 1.93705
212000 2.82582 1.89652
213000 3.13352 2.10303
214000 3.30365 2.21722
215000 2.98799 2.00536
216000 2.80032 1.87941
217000 2.94504 1.97654
218000 3.1166 2.09168
219000 2.95704 1.98459
220000 2.56097 1.71877
221000 2.72366 1.82796
222000 2.92389 1.96234
223000 3.07176 2.06158
224000 3.02899 2.03288
225000 2.87718 1.93099
226000 2.70075 1.81259
227000 2.91606 1.95708
228000 3.2385 2.17349
229000 3.033 2.03557
230000 2.89788 1.94489
231000 2.90123 1.94713
232000 3.02565 2.03064
233000 2.96902 1.99263
234000 2.96559 1.99033
235000 3.01346 2.02245
236000 2.97925 1.9995
237000 2.95739 1.98482
238000 2.95313 1.98197
239000 2.88277 1.93475
240000 3.15398 2.11676
241000 3.21104 2.15506
242000 2.85729 1.91764
243000 2.76336 1.85461
244000 2.93553 1.97016
245000 3.04391 2.0429
246000 3.0483 2.04584
247000 2.98817 2.00548
248000 2.96358 1.98898
249000 2.90945 1.95265
250000 3.03399 2.03623
251000 3.07594 2.06439
252000 2.91006 1.95306
253000 2.74741 1.8439
254000 2.91425 1.95587
255000 3.25987 2.18783
256000 2.99862 2.0125
257000 2.89388 1.9422
258000 2.89109 1.94033
259000 2.96054 1.98694
260000 3.12977 2.10052
261000 2.88859 1.93865
262000 2.61401 1.75437
263000 2.81672 1.89042
264000 3.0616 2.05477
265000 3.0152 2.02362
266000 2.90305 1.94836
267000 2.82762 1.89773
268000 3.0486 2.04604
269000 3.3349 2.23819
270000 2.93544 1.97009
271000 2.85143 1.91371
272000 2.95654 1.98426
273000 3.00401 2.01612
274000 3.08442 2.07008
275000 3.13659 2.10509
276000 2.8811 1.93363
277000 2.7784 1.8647
278000 2.9614 1.98752
279000 3.25771 2.18638
280000 3.08119 2.06791
281000 2.96381 1.98913
282000 2.97528 1.99683
283000 2.93621 1.97061
284000 3.13368 2.10314
285000 3.33329 2.23711
286000 3.00903 2.01948
287000 2.78776 1.87098
288000 2.91017 1.95313
289000 3.14997 2.11407
290000 3.00398 2.01609
291000 2.67131 1.79282
292000 2.42797 1.62951
293000 2.77305 1.86111
294000 3.05884 2.05291
295000 3.08938 2.07341
296000 2.84697 1.91072
297000 2.75374 1.84815
298000 3.0326 2.0353
299000 3.28596 2.20534
300000 3.00755 2.01849
301000 2.86998 1.92616
302000 2.88707 1.93763
303000 2.94612 1.97726
304000 3.02067 2.0273
305000 3.01981 2.02672
306000 2.94464 1.97627
307000 3.00149 2.01442
308000 3.03157 2.03461
309000 3.09363 2.07626
310000 2.91698 1.95771
311000 2.81389 1.88851
312000 2.96683 1.99116
313000 3.2655 2.19161
314000 3.05218 2.04844
315000 2.82205 1.89399
316000 2.84114 1.9068
317000 2.95847 1.98555
318000 3.11612 2.09136
319000 2.99979 2.01328
320000 2.71613 1.82291
321000 2.71076 1.8193
322000 3.18607 2.1383
323000 3.0697 2.0602
324000 2.86904 1.92553
325000 2.88415 1.93567
326000 3.26093 2.18854
327000 3.3052 2.21825
328000 2.84614 1.91016
329000 2.89172 1.94075
330000 3.0402 2.0404
331000 3.15635 2.11836
332000 2.82121 1.89343
333000 2.66099 1.7859
334000 2.90373 1.94881
335000 3.03745 2.03856
336000 3.00269 2.01523
337000 2.99208 2.00811
338000 2.69743 1.81036
339000 2.6553 1.78208
340000 3.10859 2.0863
341000 3.07134 2.0613
342000 2.90108 1.94703
343000 2.82417 1.89541
344000 3.16733 2.12572
345000 3.3154 2.2251
346000 2.97763 1.99841
347000 2.81222 1.88739
348000 3.02063 2.02727
349000 3.07458 2.06347
350000 3.05398 2.04965
351000 2.79764 1.87761
352000 2.7373 1.83711
353000 3.11897 2.09327
354000 3.14235 2.10896
355000 2.92644 1.96406
356000 2.90252 1.948
357000 3.05242 2.04861
358000 3.53555 2.37285
359000 3.18517 2.1377
360000 2.85407 1.91548
361000 2.91458 1.9561
362000 3.06591 2.05766
363000 3.25526 2.18474
364000 3.0154 2.02376
365000 2.70143 1.81304
366000 2.86992 1.92612
367000 3.1483 2.11295
368000 3.05006 2.04702
369000 2.87169 1.92731
370000 2.93971 1.97296
371000 3.31894 2.22748
372000 3.61488 2.4261
373000 3.10511 2.08396
374000 2.89291 1.94155
375000 2.8863 1.93711
376000 3.06147 2.05467
377000 3.21021 2.1545
378000 2.9622 1.98806
379000 2.68113 1.79942
380000 2.87997 1.93287
381000 3.05011 2.04705
382000 3.0775 2.06544
383000 2.95337 1.98212
384000 2.90011 1.94639
385000 3.17207 2.12891
386000 3.43554 2.30573
387000 3.06853 2.05941
388000 2.84296 1.90802
389000 2.91681 1.95759
390000 3.17018 2.12764
391000 3.16279 2.12268
392000 2.6989 1.81134
393000 2.76982 1.85894
394000 3.06212 2.05511
395000 3.10525 2.08406
396000 2.96631 1.99081
397000 2.70636 1.81635
398000 2.38207 1.5987
399000 2.76503 1.85572
400000 3.09204 2.0752
401000 3.09277 2.07568
402000 2.82136 1.89353
403000 2.81952 1.89229
404000 3.14451 2.11041
405000 3.3073 2.21967
406000 3.04317 2.0424
407000 2.90925 1.95251
408000 2.96814 1.99204
409000 3.13663 2.10512
410000 2.95233 1.98143
411000 2.64751 1.77685
412000 2.89885 1.94554
413000 3.15521 2.11759
414000 3.02932 2.0331
415000 2.82556 1.89635
416000 3.03396 2.03621
417000 3.46858 2.3279
418000 3.19552 2.14465
419000 2.93323 1.96861
420000 2.8572 1.91759
421000 3.09483 2.07706
422000 3.30313 2.21687
423000 2.87181 1.92739
424000 2.76717 1.85716
425000 2.97438 1.99623
426000 3.18482 2.13746
427000 2.92585 1.96366
428000 2.6854 1.80228
429000 2.524 1.69396
430000 2.77018 1.85918
431000 3.06963 2.06016
432000 3.09423 2.07666
433000 2.82689 1.89724
434000 2.84612 1.91015
435000 3.19141 2.14189
436000 3.26737 2.19286
437000 2.99028 2.0069
438000 2.81568 1.88972
439000 2.94068 1.97361
440000 3.11473 2.09042
441000 3.04701 2.04497
442000 2.65668 1.78301
443000 2.70667 1.81656
444000 3.00799 2.01879
445000 2.98429 2.00288
446000 3.03071 2.03404
447000 2.98077 2.00051
448000 2.68066 1.7991
449000 2.84002 1.90606
450000 3.21044 2.15466
451000 3.10235 2.08211
452000 2.93957 1.97287
453000 2.93742 1.97142
454000 2.94431 1.97605
455000 2.95896 1.98588
456000 2.97734 1.99822
457000 2.99443 2.00968
458000 2.96783 1.99183
459000 2.85609 1.91684
460000 2.83417 1.90213
461000 3.13642 2.10498
462000 3.25735 2.18614
463000 2.81347 1.88823
464000 2.83968 1.90583
465000 3.00968 2.01992
466000 3.05817 2.05246
467000 2.92306 1.96179
468000 2.56449 1.72114
469000 2.68095 1.7993
470000 2.95005 1.9799
471000 3.0862 2.07128
472000 2.9643 1.98946
473000 2.79623 1.87666
474000 2.7194 1.8251
475000 3.11377 2.08978
476000 3.25366 2.18367
477000 2.92301 1.96175
478000 2.82468 1.89576
479000 2.93925 1.97265
480000 3.06212 2.05512
481000 3.04887 2.04622
482000 2.97926 1.9995
483000 2.96685 1.99118
484000 2.96365 1.98903
485000 3.02229 2.02838
486000 3.25924 2.18741
487000 3.12227 2.09548
488000 2.74505 1.84231
489000 2.86385 1.92205
490000 3.17926 2.13373
491000 3.10093 2.08116
492000 2.98642 2.00431
493000 2.94337 1.97541
494000 2.97191 1.99457
495000 3.17728 2.1324
496000 3.25877 2.1871
497000 2.82369 1.8951
498000 2.81007 1.88596
499000 3.02035 2.02708
500000 3.14543 2.11103
