Beta,Energy,Error in Energy,Tau Energy Autocorrelation,Magnetisation,Error in Magnetisation,Tau Magnetisation Autocorrelation,Heat Capacity per spin,Error in Heat Capacity,Magnetic Susceptibility per spin,Error in Magnetic Susceptibility
0.8813735870195429,-1.9924196984924627,0.007212110280366517,1.151855327516616,0.998039911557789,0.003670900006737615,1.173040208281916,0.049520669504549725,0.000314362977666005,0.003962658600785168,3.377803179454582e-05
0.46388083527344365,-1.6023696276703963,0.023868606987561446,11.395766945418934,0.8285075727365206,0.033033919505942616,78.37520087417616,1.196629782337651,0.03124066745248785,2.693214796317154,0.5250099331973734
0.4197017081045443,-1.226921252173913,0.02735920032246471,23.328234346252923,0.028913417391304343,0.026500685145945366,401.7130691007164,1.2543161238650227,0.03335263157081422,78.33968377002176,6.934267543537241
0.1762747174039086,-0.3715175987993997,0.0004758740341427665,0.5780709235681916,7.491745872936448e-06,0.00018152611167504535,1.6885687759018462,0.07277884277689776,0.00027062584533392637,0.4310549358250519,0.003264183822434074
